winner,turns,white_rating,black_rating,opening_ply,hour_of_day,day_of_week,day_of_month,month,year,game_duration,total_elo,elo_difference,outlier,outlier_flag
1.0,61.0,1225.0,1552.0,4.0,4.0,0.0,12.0,5.0,2014.0,11.592066666666666,2777.0,-327.0,False,No
1.0,23.0,1559.0,1615.0,3.0,15.0,1.0,18.0,7.0,2017.0,0.0,3174.0,-56.0,False,No
1.0,11.0,1693.0,1500.0,3.0,1.0,5.0,2.0,8.0,2014.0,1.2345666645333333,3193.0,193.0,False,No
1.0,77.0,1849.0,1874.0,11.0,1.0,0.0,7.0,8.0,2017.0,0.0,3723.0,-25.0,False,No
1.0,28.0,2207.0,1562.0,3.0,17.0,1.0,29.0,8.0,2017.0,4.128316667733333,3769.0,645.0,False,No
-1.0,88.0,1661.0,2069.0,10.0,13.0,5.0,2.0,9.0,2017.0,15.587316667733335,3730.0,-408.0,False,No
0.0,88.5,1387.0,1517.0,4.0,14.0,2.5,1.5,10.0,2016.5,13.6797083328,2904.0,-130.0,False,No
0.0,117.0,1588.0,1696.0,1.0,20.0,3.0,1.0,6.0,2017.0,0.0,3284.0,-108.0,False,No
1.0,81.0,989.0,1362.0,7.0,2.0,0.0,14.0,11.0,2016.0,0.0,2351.0,-373.0,False,No
0.0,99.16666666666667,1584.1666666666667,1507.0,4.0,2.3333333333333335,4.833333333333333,4.333333333333333,8.166666666666666,2017.0,3.543583330133333,3091.1666666666665,77.16666666666666,True,Yes
-1.0,80.0,1848.0,1806.0,4.0,18.0,0.0,21.0,8.0,2017.0,3.543583330133333,3654.0,42.0,True,Yes
0.0,85.0,2181.0,2140.0,13.0,6.0,6.0,3.0,9.0,2017.0,5.557966668800001,4321.0,41.0,False,No
1.0,24.0,1696.0,1824.0,13.0,23.0,6.0,27.0,3.0,2016.0,0.0,3520.0,-128.0,False,No
-1.0,48.0,1500.0,1500.0,2.0,2.0,0.0,23.0,2.0,2015.0,0.0,3000.0,0.0,False,No
-1.0,100.0,2122.0,2446.0,2.0,10.0,3.0,13.0,10.0,2016.0,16.848650001066666,4568.0,-324.0,False,No
-1.0,54.0,1902.0,1878.0,2.0,6.0,2.0,16.0,8.0,2017.0,3.543583330133333,3780.0,24.0,True,Yes
1.0,69.0,1986.0,1666.0,5.0,20.0,2.0,5.0,7.0,2017.0,7.9002166656,3652.0,320.0,False,No
-1.0,54.0,1615.0,1704.0,5.0,15.0,4.0,25.0,8.0,2017.0,6.7680166656,3319.0,-89.0,False,No
-1.0,62.0,1801.0,1945.0,5.0,17.0,6.0,15.0,11.0,2015.0,0.0,3746.0,-144.0,False,No
1.0,35.0,1887.0,1665.0,3.0,21.0,6.0,3.0,9.0,2017.0,4.075266666666667,3552.0,222.0,False,No
-1.0,4.0,1091.0,1171.0,1.0,10.0,1.0,21.0,2.0,2017.0,0.9863500032,2262.0,-80.0,False,No
-1.0,50.0,1984.0,1964.0,5.0,20.0,3.0,18.0,8.0,2016.0,3.543583330133333,3948.0,20.0,True,Yes
-1.0,44.0,1334.0,1277.0,4.0,10.0,3.0,13.0,7.0,2017.0,0.0,2611.0,57.0,False,No
-1.0,2.0,1149.0,1672.0,2.0,0.0,5.0,15.0,11.0,2014.0,0.6243833343999999,2821.0,-523.0,False,No
1.0,57.0,1908.0,1414.0,3.0,1.0,2.0,18.0,11.0,2015.0,0.0,3322.0,494.0,False,No
-1.0,6.0,1254.0,1543.0,3.0,4.0,5.0,23.0,7.0,2016.0,0.4966,2797.0,-289.0,False,No
0.0,11.0,1399.0,1058.3333333333333,4.333333333333333,7.666666666666667,4.666666666666667,3.0,7.666666666666666,2017.0,0.0,2457.3333333333335,340.6666666666667,False,No
-1.0,42.0,1283.0,1182.0,6.0,16.0,6.0,15.0,11.0,2015.0,8.1400166656,2465.0,101.0,False,No
0.0,35.0,1507.5,1393.6666666666667,4.833333333333333,11.5,0.6666666666666666,7.666666666666667,2.333333333333333,2017.0,0.0,2901.1666666666665,113.83333333333333,False,No
-1.0,24.0,1978.0,2457.0,2.0,17.0,1.0,16.0,8.0,2016.0,3.543583330133333,4435.0,-479.0,True,Yes
1.0,69.0,2126.0,1981.0,3.0,16.0,1.0,26.0,1.0,2016.0,22.543716667733335,4107.0,145.0,False,No
-1.0,108.0,1037.0,1541.0,4.0,22.0,3.0,3.0,12.0,2015.0,0.0,2578.0,-504.0,False,No
0.0,126.0,2025.0,2004.0,5.0,10.0,6.0,28.0,8.0,2016.0,0.0,4029.0,21.0,False,No
1.0,31.0,1545.0,1590.0,2.0,6.0,6.0,26.0,2.0,2017.0,0.0,3135.0,-45.0,False,No
0.0,31.66666666666667,1352.6666666666667,1231.6666666666667,4.0,6.666666666666667,4.0,7.0,7.666666666666666,2017.0,5.581283332266667,2584.3333333333335,121.0,False,No
1.0,47.0,1592.0,1542.0,6.0,21.0,5.0,2.0,9.0,2017.0,6.334666666666666,3134.0,50.0,False,No
1.0,69.0,1724.0,1735.0,4.0,4.0,3.0,31.0,8.0,2017.0,15.949883332266667,3459.0,-11.0,False,No
0.0,39.0,1303.5,1251.0,5.0,7.5,2.0,4.5,7.0,2017.0,6.5137,2554.5,52.5,False,No
-1.0,28.0,1361.0,1755.0,10.0,12.0,2.0,3.0,5.0,2017.0,7.0821500032,3116.0,-394.0,False,No
1.0,39.0,1478.0,859.0,2.0,14.0,5.0,1.0,7.0,2017.0,0.0,2337.0,619.0,False,No
0.0,58.666666666666664,1054.3333333333333,1202.8333333333333,3.666666666666667,18.0,0.6666666666666665,24.5,3.166666666666666,2016.0,0.0,2257.1666666666665,-148.5,False,No
1.0,23.0,1606.0,1392.0,4.0,16.0,1.0,28.0,2.0,2017.0,4.2325333333333335,2998.0,214.0,False,No
0.0,10.0,1866.6666666666667,1630.3333333333333,2.3333333333333335,12.333333333333334,3.1666666666666665,8.5,8.166666666666666,2017.0,0.9664999999999999,3497.0,236.33333333333334,False,No
1.0,89.0,1581.0,1601.0,3.0,5.0,4.0,25.0,9.0,2015.0,0.0,3182.0,-20.0,False,No
-1.0,76.0,1715.0,1796.0,5.0,22.0,0.0,7.0,8.0,2017.0,8.329866666666666,3511.0,-81.0,False,No
-1.0,60.0,1136.0,843.0,2.0,16.0,6.0,21.0,5.0,2017.0,8.452716663466667,1979.0,293.0,False,No
0.0,111.66666666666667,1475.0,1531.1666666666667,6.5,14.833333333333334,1.5,24.333333333333336,8.166666666666666,2017.0,7.943222222222223,3006.1666666666665,-56.16666666666667,False,No
0.0,15.0,1360.0,1253.6666666666667,3.1666666666666665,1.5,2.3333333333333335,12.666666666666668,4.0,2017.0,0.0,2613.6666666666665,106.33333333333333,False,No
-1.0,4.0,2104.0,2081.0,3.0,15.0,0.0,17.0,11.0,2014.0,0.46638333439999996,4185.0,23.0,False,No
1.0,49.0,1555.0,1566.0,5.0,15.0,1.0,29.0,8.0,2017.0,5.525850001066667,3121.0,-11.0,False,No
1.0,65.0,2191.0,2041.0,5.0,0.0,0.0,28.0,8.0,2017.0,0.0,4232.0,150.0,False,No
-1.0,34.0,1654.0,1516.0,5.0,13.0,3.0,14.0,4.0,2016.0,0.0,3170.0,138.0,False,No
1.0,49.0,1707.0,1404.0,4.0,11.0,0.0,31.0,10.0,2016.0,17.2850166656,3111.0,303.0,False,No
1.0,106.0,1502.0,1463.0,11.0,17.0,3.0,31.0,8.0,2017.0,3.543583330133333,2965.0,39.0,True,Yes
1.0,81.0,1913.0,1878.0,7.0,20.0,2.0,23.0,8.0,2017.0,28.2328499968,3791.0,35.0,False,No
1.0,42.0,1289.0,1311.0,5.0,9.0,5.0,26.0,8.0,2017.0,6.364250001066667,2600.0,-22.0,False,No
1.0,95.0,1631.0,1400.0,5.0,2.0,4.0,27.0,1.0,2017.0,25.646383330133336,3031.0,231.0,False,No
1.0,11.0,1223.0,1313.0,1.0,20.0,3.0,1.0,6.0,2017.0,0.0,2536.0,-90.0,False,No
1.0,100.0,2010.0,2036.0,3.0,13.0,5.0,3.0,9.0,2016.0,0.0,4046.0,-26.0,False,No
1.0,28.0,1967.0,1500.0,2.0,13.0,4.0,4.0,8.0,2017.0,1.5654166656000001,3467.0,467.0,False,No
-1.0,96.0,1833.0,1705.0,4.0,18.0,2.0,30.0,8.0,2017.0,13.996550003200001,3538.0,128.0,False,No
-1.0,34.0,1435.0,1796.0,2.0,20.0,0.0,28.0,8.0,2017.0,4.972316667733334,3231.0,-361.0,False,No
0.0,61.5,1702.5,1380.0,3.5,2.5,3.5,12.5,10.0,2016.5,0.0,3082.5,322.5,False,No
1.0,47.0,1844.0,1453.0,8.0,13.0,6.0,4.0,12.0,2016.0,7.395066666666667,3297.0,391.0,False,No
1.0,107.0,1702.0,1500.0,3.0,15.0,2.0,15.0,3.0,2017.0,0.0,3202.0,202.0,False,No
1.0,36.0,1690.0,1690.0,3.0,8.0,4.0,1.0,9.0,2017.0,15.536583334400001,3380.0,0.0,False,No
-1.0,72.0,1856.0,1836.0,4.0,12.0,3.0,23.0,3.0,2017.0,8.632066666666667,3692.0,20.0,False,No
1.0,26.0,1761.0,1675.0,19.0,7.0,3.0,1.0,6.0,2017.0,2.4728166656,3436.0,86.0,False,No
0.0,80.33333333333334,1374.6666666666667,1423.3333333333333,3.3333333333333335,16.0,5.333333333333333,17.666666666666668,9.666666666666666,2015.0,11.874033334044446,2798.0,-48.666666666666686,False,No
-1.0,54.0,1511.0,1516.0,4.0,21.0,6.0,27.0,8.0,2017.0,0.0,3027.0,-5.0,False,No
-1.0,64.0,964.0,1249.0,3.0,14.0,6.0,28.0,2.0,2016.0,0.0,2213.0,-285.0,False,No
-1.0,85.0,1817.0,1683.0,4.0,4.0,0.0,7.0,8.0,2017.0,10.0637833344,3500.0,134.0,False,No
-1.0,42.0,1912.0,1958.0,13.0,13.0,3.0,31.0,8.0,2017.0,4.043733333333333,3870.0,-46.0,False,No
1.0,65.0,1587.0,1424.0,4.0,4.0,3.0,16.0,3.0,2017.0,24.313549998933336,3011.0,163.0,False,No
-1.0,24.0,1327.0,1450.0,6.0,13.0,6.0,5.0,2.0,2017.0,0.0,2777.0,-123.0,False,No
1.0,61.0,1650.0,1806.0,8.0,22.0,1.0,23.0,5.0,2017.0,23.3685833344,3456.0,-156.0,False,No
1.0,55.0,2012.0,2074.0,7.0,4.0,3.0,28.0,7.0,2016.0,0.0,4086.0,-62.0,False,No
0.0,22.0,1317.1666666666665,1108.8333333333333,4.166666666666667,5.166666666666666,3.666666666666667,4.0,8.666666666666666,2017.0,5.085930555733331,2426.0,208.33333333333334,False,No
0.0,100.83333333333334,1865.0,1608.6666666666667,16.5,9.0,0.6666666666666666,6.0,8.166666666666666,2017.0,0.0,3473.6666666666665,256.3333333333333,False,No
-1.0,80.0,1193.0,1421.0,3.0,13.0,6.0,16.0,7.0,2017.0,9.6807666688,2614.0,-228.0,False,No
0.0,61.66666666666667,1445.8333333333333,1387.8333333333333,4.0,17.333333333333332,3.1666666666666665,2.6666666666666665,8.166666666666666,2017.0,10.848055555555554,2833.6666666666665,58.0,False,No
1.0,65.0,1620.0,1658.0,4.0,11.0,4.0,13.0,2.0,2015.0,8.265316667733334,3278.0,-38.0,False,No
1.0,54.0,2064.0,1986.0,6.0,8.0,6.0,25.0,6.0,2017.0,17.454016669866668,4050.0,78.0,False,No
-1.0,80.0,1657.0,1644.0,3.0,22.0,1.0,19.0,7.0,2016.0,20.349699997866665,3301.0,13.0,False,No
1.0,37.0,1379.0,1431.0,4.0,20.0,3.0,12.0,11.0,2015.0,0.0,2810.0,-52.0,False,No
0.0,35.0,1600.0,1251.0,3.0,8.5,3.5,12.5,8.5,2017.0,3.543583330133333,2851.0,349.0,True,Yes
0.0,66.66666666666667,1770.0,1687.0,5.666666666666667,3.1666666666666665,4.833333333333333,6.0,2.333333333333333,2017.0,0.0,3457.0,83.0,False,No
-1.0,76.0,1710.0,1692.0,7.0,12.0,5.0,2.0,9.0,2017.0,14.059499997866668,3402.0,18.0,False,No
-1.0,40.0,1232.0,1761.0,4.0,4.0,0.0,6.0,6.0,2016.0,11.019333333333332,2993.0,-529.0,False,No
-1.0,64.0,1557.0,1500.0,4.0,9.0,5.0,22.0,10.0,2016.0,3.543583330133333,3057.0,57.0,True,Yes
-1.0,10.0,944.0,1336.0,1.0,18.0,3.0,4.0,12.0,2014.0,3.4440166656,2280.0,-392.0,False,No
-1.0,34.0,1264.0,1065.0,3.0,0.0,6.0,28.0,6.0,2015.0,0.0,2329.0,199.0,False,No
1.0,81.0,1700.0,982.0,5.0,21.0,1.0,11.0,7.0,2017.0,0.0,2682.0,718.0,False,No
-1.0,66.0,1314.0,1480.0,3.0,1.0,1.0,29.0,8.0,2017.0,0.0,2794.0,-166.0,False,No
1.0,95.0,1523.0,1469.0,5.0,18.0,1.0,29.0,8.0,2017.0,0.0,2992.0,54.0,False,No
1.0,71.0,1100.0,1306.0,3.0,15.0,4.0,18.0,8.0,2017.0,3.543583330133333,2406.0,-206.0,True,Yes
1.0,69.0,1550.0,1105.0,2.0,14.0,5.0,29.0,7.0,2017.0,9.449333333333334,2655.0,445.0,False,No
-1.0,136.0,1401.0,1618.0,1.0,8.0,1.0,15.0,8.0,2017.0,18.623983334400002,3019.0,-217.0,False,No
-1.0,44.0,1320.0,1559.0,4.0,6.0,2.0,21.0,6.0,2017.0,6.2908166656,2879.0,-239.0,False,No
-1.0,58.0,1469.0,1609.0,6.0,19.0,3.0,3.0,8.0,2017.0,9.359533333333333,3078.0,-140.0,False,No
1.0,59.0,1102.0,1810.0,1.0,13.0,5.0,11.0,2.0,2017.0,3.543583330133333,2912.0,-708.0,True,Yes
0.0,17.166666666666664,1246.1666666666667,1029.0,4.0,6.166666666666666,4.166666666666667,1.1666666666666665,9.0,2017.0,1.727461111466667,2275.1666666666665,217.16666666666669,False,No
0.0,30.0,1576.5,1461.0,5.5,10.5,2.5,15.0,8.5,2017.0,12.955308334933333,3037.5,115.5,False,No
1.0,29.0,1703.0,1679.0,3.0,10.0,6.0,30.0,10.0,2016.0,9.868699997866665,3382.0,24.0,False,No
1.0,97.0,1626.0,1282.0,5.0,21.0,2.0,30.0,8.0,2017.0,3.543583330133333,2908.0,344.0,True,Yes
0.0,72.0,1595.5,1388.5,6.0,13.5,4.0,1.0,9.0,2017.0,7.8281749994666665,2984.0,207.0,False,No
-1.0,26.0,1038.0,1523.0,3.0,23.0,5.0,2.0,4.0,2016.0,0.0,2561.0,-485.0,False,No
1.0,65.0,1978.0,1658.0,4.0,14.0,2.0,9.0,8.0,2017.0,16.788133333333334,3636.0,320.0,False,No
1.0,19.0,1673.0,1424.0,11.0,21.0,5.0,31.0,12.0,2016.0,0.0,3097.0,249.0,False,No
-1.0,30.0,1862.0,1764.0,6.0,20.0,1.0,29.0,8.0,2017.0,3.9311666645333334,3626.0,98.0,False,No
1.0,7.0,1508.0,1373.0,6.0,14.0,1.0,15.0,4.0,2014.0,3.543583330133333,2881.0,135.0,True,Yes
1.0,44.0,1853.0,1748.0,2.0,20.0,6.0,9.0,4.0,2017.0,0.0,3601.0,105.0,False,No
1.0,23.0,1582.0,1079.0,5.0,16.0,0.0,31.0,7.0,2017.0,0.0,2661.0,503.0,False,No
-1.0,28.0,1652.0,2159.0,8.0,2.0,4.0,16.0,6.0,2017.0,2.280483332266667,3811.0,-507.0,False,No
-1.0,102.0,1830.0,1500.0,4.0,9.0,4.0,19.0,12.0,2014.0,15.954916667733333,3330.0,330.0,False,No
1.0,71.0,1435.0,1164.0,7.0,18.0,6.0,27.0,8.0,2017.0,0.0,2599.0,271.0,False,No
1.0,115.0,1015.0,1818.0,4.0,21.0,1.0,15.0,8.0,2017.0,17.16013333333333,2833.0,-803.0,False,No
-1.0,30.0,1531.0,1526.0,4.0,15.0,5.0,17.0,6.0,2017.0,1.5383666688,3057.0,5.0,False,No
0.0,56.0,1408.0,1293.5,5.0,9.5,3.5,7.0,8.0,2017.0,0.0,2701.5,114.5,False,No
0.0,12.333333333333334,1323.0,1124.0,5.666666666666667,6.333333333333334,3.0,7.333333333333334,10.0,2016.6666666666667,3.0899500003555556,2447.0,199.0,False,No
1.0,53.0,1147.0,1185.0,1.0,14.0,0.0,28.0,8.0,2017.0,19.774583330133332,2332.0,-38.0,False,No
-1.0,122.0,1349.0,1449.0,3.0,0.0,3.0,31.0,8.0,2017.0,0.0,2798.0,-100.0,False,No
-1.0,86.0,1271.0,1261.0,4.0,17.0,0.0,14.0,3.0,2016.0,11.549933333333334,2532.0,10.0,False,No
-1.0,76.0,959.0,1357.0,4.0,15.0,0.0,21.0,8.0,2017.0,0.0,2316.0,-398.0,False,No
1.0,42.0,1463.0,1432.0,1.0,18.0,3.0,1.0,6.0,2017.0,0.0,2895.0,31.0,False,No
-1.0,70.0,1476.0,1453.0,4.0,0.0,1.0,28.0,2.0,2017.0,0.0,2929.0,23.0,False,No
-1.0,86.0,1892.0,1782.0,3.0,15.0,3.0,10.0,8.0,2017.0,20.3643833344,3674.0,110.0,False,No
1.0,41.0,1767.0,1722.0,8.0,16.0,2.0,19.0,4.0,2017.0,0.0,3489.0,45.0,False,No
0.0,107.0,1566.0,1585.0,6.0,15.0,3.0,13.0,7.0,2017.0,0.0,3151.0,-19.0,False,No
-1.0,33.0,1805.0,2195.0,2.0,12.0,1.0,4.0,7.0,2017.0,3.543583330133333,4000.0,-390.0,True,Yes
-1.0,68.0,1366.0,1500.0,2.0,3.0,3.0,25.0,2.0,2016.0,0.0,2866.0,-134.0,False,No
1.0,25.0,1252.0,1233.0,5.0,14.0,2.0,12.0,7.0,2017.0,4.294783330133333,2485.0,19.0,False,No
1.0,57.0,1562.0,1784.0,1.0,14.0,6.0,20.0,8.0,2017.0,5.347383330133334,3346.0,-222.0,False,No
0.0,93.33333333333334,1770.8333333333333,1491.1666666666667,2.3333333333333335,13.166666666666666,1.5,11.0,9.833333333333334,2015.3333333333333,12.954416664888889,3262.0,279.6666666666667,False,No
1.0,69.0,1500.0,1022.0,2.0,0.0,1.0,12.0,1.0,2016.0,0.0,2522.0,478.0,False,No
-1.0,72.0,1696.0,1896.0,11.0,15.0,2.0,7.0,6.0,2017.0,0.0,3592.0,-200.0,False,No
-1.0,54.0,1449.0,1416.0,8.0,1.0,0.0,21.0,8.0,2017.0,0.0,2865.0,33.0,False,No
0.0,14.5,1375.0,1122.5,3.0,2.0,2.5,7.0,10.5,2016.5,0.0,2497.5,252.5,False,No
0.0,16.166666666666664,1357.1666666666665,1118.3333333333333,4.666666666666666,3.5,3.5,5.666666666666664,8.833333333333334,2017.0,0.0,2475.5,238.83333333333334,False,No
0.0,68.5,1679.5,1457.5,3.0,2.0,2.5,5.5,7.0,2016.5,0.0,3137.0,222.0,False,No
-1.0,44.0,1853.0,1826.0,6.0,11.0,4.0,18.0,8.0,2017.0,21.571383330133337,3679.0,27.0,False,No
-1.0,46.0,1500.0,1696.0,1.0,20.0,6.0,23.0,11.0,2014.0,9.623966664533333,3196.0,-196.0,False,No
-1.0,27.0,1279.0,1363.0,5.0,23.0,2.0,30.0,11.0,2016.0,0.0,2642.0,-84.0,False,No
1.0,49.0,2171.0,1668.0,11.0,16.0,2.0,28.0,6.0,2017.0,5.1027500032,3839.0,503.0,False,No
1.0,71.0,1540.0,1091.0,2.0,20.0,6.0,23.0,7.0,2017.0,3.334216669866667,2631.0,449.0,False,No
-1.0,24.0,1928.0,2050.0,7.0,21.0,2.0,28.0,9.0,2016.0,2.2999500032,3978.0,-122.0,False,No
1.0,73.0,1976.0,1845.0,3.0,13.0,5.0,2.0,9.0,2017.0,13.687549998933333,3821.0,131.0,False,No
1.0,51.0,1068.0,1188.0,5.0,8.0,6.0,6.0,8.0,2017.0,5.1364166656,2256.0,-120.0,False,No
-1.0,106.0,1912.0,1867.0,4.0,3.0,2.0,12.0,7.0,2017.0,0.0,3779.0,45.0,False,No
1.0,71.0,1392.0,1373.0,6.0,10.0,6.0,27.0,8.0,2017.0,14.337533333333333,2765.0,19.0,False,No
1.0,20.0,2700.0,1486.0,8.0,0.0,4.0,12.0,5.0,2017.0,3.543583330133333,4186.0,1214.0,True,Yes
-1.0,42.0,1362.0,1449.0,3.0,17.0,4.0,22.0,4.0,2016.0,11.641183330133334,2811.0,-87.0,False,No
1.0,121.0,1933.0,1970.0,4.0,21.0,5.0,2.0,9.0,2017.0,14.421483332266666,3903.0,-37.0,False,No
1.0,55.0,1559.0,1539.0,4.0,16.0,4.0,1.0,9.0,2017.0,3.7480499968,3098.0,20.0,False,No
-1.0,48.0,1872.0,1973.0,7.0,20.0,5.0,13.0,8.0,2016.0,0.0,3845.0,-101.0,False,No
-1.0,10.0,1500.0,1827.0,3.0,11.0,3.0,26.0,1.0,2017.0,0.0,3327.0,-327.0,False,No
0.0,83.33333333333333,1630.0,1239.5,7.333333333333333,9.0,4.833333333333333,24.333333333333336,4.0,2014.5,18.068416668444442,2869.5,390.5,False,No
-1.0,120.0,1708.0,1733.0,7.0,10.0,3.0,24.0,8.0,2017.0,3.543583330133333,3441.0,-25.0,True,Yes
1.0,35.0,2230.0,1942.0,11.0,20.0,4.0,4.0,8.0,2017.0,0.0,4172.0,288.0,False,No
1.0,53.0,1500.0,1104.0,1.0,0.0,0.0,3.0,7.0,2017.0,0.0,2604.0,396.0,False,No
1.0,77.0,1568.0,1593.0,6.0,0.0,0.0,28.0,8.0,2017.0,0.0,3161.0,-25.0,False,No
0.0,91.66666666666667,1825.8333333333333,1763.6666666666667,4.0,19.0,4.0,21.0,8.166666666666666,2017.0,0.0,3589.5,62.166666666666664,False,No
-1.0,71.0,1816.0,2105.0,5.0,5.0,1.0,29.0,8.0,2017.0,10.289283332266667,3921.0,-289.0,False,No
0.0,80.33333333333334,1630.0,1411.3333333333333,6.0,12.0,4.0,19.0,7.666666666666667,2017.0,0.0,3041.3333333333335,218.66666666666666,False,No
0.0,59.5,1350.0,1263.5,6.5,12.0,4.5,9.0,7.5,2017.0,0.0,2613.5,86.5,False,No
0.0,3.6666666666666665,1743.3333333333333,1520.0,2.6666666666666665,10.666666666666668,3.3333333333333335,7.0,8.333333333333334,2017.0,0.9558888903111111,3263.3333333333335,223.33333333333334,False,No
1.0,47.0,1561.0,1380.0,3.0,13.0,3.0,31.0,8.0,2017.0,13.169916663466667,2941.0,181.0,False,No
-1.0,40.0,1365.0,1881.0,15.0,19.0,3.0,31.0,8.0,2017.0,5.5916,3246.0,-516.0,False,No
-1.0,66.0,1577.0,1695.0,3.0,16.0,4.0,1.0,9.0,2017.0,7.7315666688,3272.0,-118.0,False,No
1.0,101.0,1655.0,1518.0,3.0,9.0,4.0,3.0,7.0,2015.0,10.242100002133332,3173.0,137.0,False,No
0.0,65.66666666666667,1437.3333333333333,1287.3333333333333,3.3333333333333335,1.3333333333333333,1.3333333333333333,11.666666666666668,7.666666666666667,2017.0,3.543583330133333,2724.6666666666665,150.0,True,Yes
-1.0,98.0,1500.0,1501.0,4.0,20.0,4.0,14.0,4.0,2017.0,0.0,3001.0,-1.0,False,No
1.0,4.0,1500.0,1168.0,4.0,15.0,5.0,2.0,9.0,2017.0,0.39148333653333334,2668.0,332.0,False,No
-1.0,116.0,1643.0,1722.0,5.0,20.0,4.0,26.0,5.0,2017.0,0.0,3365.0,-79.0,False,No
-1.0,48.0,1692.0,2143.0,4.0,15.0,6.0,8.0,1.0,2017.0,0.0,3835.0,-451.0,False,No
-1.0,108.0,2052.0,1946.0,11.0,22.0,3.0,31.0,8.0,2017.0,8.928700002133333,3998.0,106.0,False,No
1.0,127.0,2169.0,2002.0,9.0,12.0,0.0,14.0,8.0,2017.0,3.543583330133333,4171.0,167.0,True,Yes
-1.0,76.0,1961.0,1500.0,5.0,15.0,3.0,27.0,7.0,2017.0,3.543583330133333,3461.0,461.0,True,Yes
-1.0,50.0,1654.0,1368.0,5.0,6.0,1.0,1.0,8.0,2017.0,0.0,3022.0,286.0,False,No
0.0,88.33333333333334,1718.3333333333333,1728.6666666666667,4.0,11.5,2.3333333333333335,23.5,11.5,2016.1666666666667,0.0,3447.0,-10.333333333333336,False,No
-1.0,48.0,1586.0,1558.0,4.0,10.0,1.0,29.0,8.0,2017.0,12.907516667733335,3144.0,28.0,False,No
1.0,41.0,1705.0,1661.0,8.0,20.0,1.0,15.0,11.0,2016.0,0.0,3366.0,44.0,False,No
-1.0,36.0,2151.0,2063.0,4.0,0.0,1.0,10.0,5.0,2016.0,0.0,4214.0,88.0,False,No
0.0,128.0,1686.0,1098.0,2.0,16.0,2.0,16.0,8.0,2017.0,0.0,2784.0,588.0,False,No
-1.0,72.0,1828.0,1674.0,7.0,19.0,2.0,20.0,7.0,2016.0,21.79385000106667,3502.0,154.0,False,No
-1.0,82.0,1466.0,1527.0,4.0,13.0,6.0,11.0,12.0,2016.0,21.375349998933334,2993.0,-61.0,False,No
-1.0,30.0,1376.0,1444.0,3.0,9.0,5.0,29.0,7.0,2017.0,0.0,2820.0,-68.0,False,No
-1.0,20.0,1885.0,1960.0,2.0,12.0,1.0,29.0,8.0,2017.0,0.0,3845.0,-75.0,False,No
0.0,90.83333333333334,1776.6666666666667,1602.0,2.3333333333333335,14.0,2.3333333333333335,25.166666666666668,8.166666666666666,2017.0,10.173374997333335,3378.6666666666665,174.66666666666666,False,No
1.0,51.0,1436.0,1439.0,12.0,17.0,2.0,30.0,8.0,2017.0,6.661883336533333,2875.0,-3.0,False,No
1.0,45.0,1628.0,1556.0,5.0,9.0,3.0,24.0,8.0,2017.0,5.1191166634666665,3184.0,72.0,False,No
1.0,31.0,1354.0,1217.0,5.0,16.0,0.0,14.0,8.0,2017.0,9.201133329066666,2571.0,137.0,False,No
-1.0,35.0,1224.0,1298.0,2.0,19.0,5.0,10.0,1.0,2015.0,5.086633331200001,2522.0,-74.0,False,No
-1.0,6.0,1102.0,1323.0,1.0,15.0,4.0,13.0,11.0,2015.0,0.0,2425.0,-221.0,False,No
1.0,19.0,1488.0,1417.0,6.0,17.0,5.0,24.0,5.0,2014.0,5.272516667733333,2905.0,71.0,False,No
-1.0,10.0,1570.0,2090.0,7.0,3.0,2.0,26.0,7.0,2017.0,0.0,3660.0,-520.0,False,No
1.0,97.0,1699.0,1621.0,4.0,10.0,1.0,8.0,8.0,2017.0,3.543583330133333,3320.0,78.0,True,Yes
1.0,37.0,1500.0,1370.0,8.0,23.0,4.0,28.0,3.0,2014.0,7.677850001066667,2870.0,130.0,False,No
1.0,28.0,2011.0,2019.0,16.0,19.0,1.0,20.0,6.0,2017.0,10.271650001066666,4030.0,-8.0,False,No
-1.0,40.0,901.0,1339.0,2.0,12.0,3.0,29.0,6.0,2017.0,0.0,2240.0,-438.0,False,No
0.0,85.33333333333334,1415.0,1302.3333333333333,3.0,8.0,5.333333333333333,16.0,6.666666666666667,2016.6666666666667,0.0,2717.3333333333335,112.66666666666666,False,No
1.0,96.0,1888.0,1765.0,4.0,6.0,0.0,28.0,8.0,2017.0,15.858833335466667,3653.0,123.0,False,No
-1.0,44.0,1870.0,2073.0,2.0,18.0,4.0,1.0,9.0,2017.0,0.0,3943.0,-203.0,False,No
-1.0,24.0,1136.0,1564.0,4.0,14.0,6.0,9.0,7.0,2017.0,4.480949998933334,2700.0,-428.0,False,No
1.0,61.0,1605.0,1603.0,5.0,11.0,3.0,17.0,8.0,2017.0,10.696683332266668,3208.0,2.0,False,No
-1.0,62.0,2109.0,2240.0,6.0,12.0,5.0,12.0,8.0,2017.0,3.543583330133333,4349.0,-131.0,True,Yes
1.0,53.0,1500.0,1589.0,3.0,20.0,2.0,12.0,4.0,2017.0,9.450883332266667,3089.0,-89.0,False,No
-1.0,140.0,1501.0,1501.0,11.0,17.0,6.0,3.0,9.0,2017.0,14.581833335466666,3002.0,0.0,False,No
